comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
som,1.0,9,0.9170985725693663,991.8799974104369,0.9281364954188674,0.00013933013013551885,0.071346896912903,0.287926079802844,0.1866923991997616,0.003406142382520538,0.011618706126278605,0.9849751514912007,carbon_09,BoDNF,Active,layer,BaggingRegressor
som,1.0,9,0.9170174152344898,124.04567312310056,0.9287723698195628,0.00013946652901766424,0.07138181131517103,0.2880669796514523,0.1867837592141152,0.0035710367102240524,0.011096468733243383,0.9853324945565325,nitrogen_09,BoDNF,Active,layer,BaggingRegressor
som,1.0,9,0.8795819841085197,7.556150386576886,0.889893485825007,0.00020238321998568106,0.08231662849058857,0.3470129909549212,0.2224539269941669,0.0040193107800291575,0.021994375458581638,0.9739863137613891,phosphorus_09,BoDNF,Active,layer,BaggingRegressor
som,1.0,10,0.8891674706641028,1156.07125387848,0.9915195379160456,0.00018627315854772634,0.07978565159482508,0.3329151984152979,0.25584185505716084,0.058060551386722954,0.0165297650983895,0.9254096835148875,carbon_10,C3G,Active,layer,BaggingRegressor
som,1.0,10,0.8894386915116606,144.33198288486372,0.9914674686023569,0.00018581732519048659,0.07968796914071491,0.3325076066623732,0.25552862504942725,0.05791871232553465,0.016442867835735828,0.9256384198387296,nitrogen_10,C3G,Active,layer,BaggingRegressor
som,1.0,10,0.8440242617440897,10.462112832513686,0.9801722778859754,0.00026214409790909296,0.09397883655442867,0.39493763843917223,0.3156149803576094,0.07031109761010262,0.016910550453452293,0.9127783519364452,phosphorus_10,C3G,Active,layer,BaggingRegressor
som,1.0,11,0.9000262503984761,718.4692286651383,0.9755766245138319,0.00016802310857398983,0.07531747730299412,0.3161862577683033,0.22349793107277438,0.03894092074870644,0.005451079312362768,0.9556079999389309,carbon_11,C4G,Active,layer,BaggingRegressor
som,1.0,11,0.8991101508665591,90.21919158848942,0.9778966573271383,0.00016956277165284189,0.07566177248687775,0.3176316248950045,0.22451959648207578,0.03928516694188058,0.006711354828088329,0.9540034782300311,nitrogen_11,C4G,Active,layer,BaggingRegressor
som,1.0,11,0.8707404632759541,6.179888603205862,0.9546983428139688,0.00021724291886394268,0.08575789704974439,0.3595268233721176,0.251136776633596,0.04039738031211816,0.0021266480243512164,0.9574759716635305,phosphorus_11,C4G,Active,layer,BaggingRegressor
som,1.0,12,0.9503036251082235,690.9662834240684,0.9673768499603966,8.352331914584286e-05,0.05014029485110898,0.22292683753145673,0.18127662969840289,0.023914689853867653,0.0014213493494225457,0.9746639607967098,carbon_12,C3C,Active,layer,BaggingRegressor
som,1.0,12,0.9522582668662485,84.6551930166095,0.9682657560995424,8.023820694748161e-05,0.04914435265924861,0.21849881723650486,0.177675912062996,0.023484496833225354,0.0014990548733610086,0.9750164482934136,nitrogen_12,C3C,Active,layer,BaggingRegressor
som,1.0,12,0.9419670863114871,5.399236335763885,0.9810818744384747,9.75343087201898e-05,0.05132421321668476,0.24090021521059904,0.20217814757973226,0.05727697884749614,0.0012161707525183262,0.9415068503999856,phosphorus_12,C3C,Active,layer,BaggingRegressor
som,1.0,13,0.9673871780537558,521.1833255621291,0.9733884953708217,5.481146545587259e-05,0.038642881835245495,0.1805902044581715,0.17380765861989506,0.015955432458701232,0.003459377918550609,0.980585189622748,carbon_13,C4C,Active,layer,BaggingRegressor
som,1.0,13,0.967342941406479,65.19208465371935,0.9734000214965557,5.488581276222008e-05,0.03866908092118828,0.1807126409344984,0.17392549666844198,0.016099996478253987,0.003434385572830352,0.9804656179489155,nitrogen_13,C4C,Active,layer,BaggingRegressor
som,1.0,13,0.9546884417905508,4.584127541560057,0.9895505962180735,7.615387934361209e-05,0.044745395154758165,0.21286511740876946,0.19935326799709527,0.024269009792790036,0.0029642292544302356,0.9727667609527797,phosphorus_13,C4C,Active,layer,BaggingRegressor
som,1.0,14,0.8561424531919709,560.8249473925684,1.0154487849740907,0.00024177738959332625,0.07704758112437829,0.3792855742155627,0.23147540338651917,0.07541511863595257,0.04321289488090954,0.8813719864831379,carbon_14,_,Active,layer,BaggingRegressor
som,1.0,14,0.855481036715781,70.26409080523057,1.0148493935768292,0.0002428890139230571,0.07722449953935016,0.3801564984111398,0.232006922492953,0.07516651404005627,0.04273674267015609,0.8820967432897877,nitrogen_14,_,Active,layer,BaggingRegressor
som,1.0,14,0.7993304547376943,5.002443441514637,1.008244630774936,0.0003372597399366482,0.09438450807205198,0.4479615444011971,0.26680253609393584,0.07691143017766293,0.046148683495801826,0.8769398863265352,phosphorus_14,_,Active,layer,BaggingRegressor
som,1.0,15,0.8080884164396391,1667.8990634125755,0.9967786097549107,0.00032254047657203505,0.0863990135308294,0.4380771433895642,0.34546231225745033,0.06123282732002779,0.036228305741445074,0.902538866938527,carbon_15,_,Active,layer,BaggingRegressor
